Species,n_samples_env,alt_mean,mat_mean,map_mean,seasonality_t_mean,seasonality_p_mean,maxsrad_mean,minvapr_mean,alt_sd,mat_sd,map_sd,seasonality_t_sd,seasonality_p_sd,maxsrad_sd,minvapr_sd
Achroiostachys betulicola,170,1389.3235294117646,10.576882348980616,673.1340196078431,801.4701038848619,81.6804253736884,22545.418529411763,0.39865882389174373,1360.958631872381,7.297309863357767,342.95618799607485,327.85611258584674,25.690125418807845,1909.20331837883,0.27371996344249166
Achroiostachys humicola,43,2371.3488372093025,3.8486348666128007,545.2715393133997,844.7036058619371,79.94570879851793,21501.23167220377,0.2152823935587739,1593.1367364823298,7.175388110393188,221.84095978974793,176.2645954734687,31.97440452276654,1999.5228394465098,0.22337530796400248
Achroiostachys levigata,100,545.13,16.02431039007319,928.637,717.4214480581979,70.74266908391034,22163.6855,0.6460100051363308,663.5199624013211,3.5773017022415963,441.1784924910782,316.01071853794866,27.65959347663378,1885.84795377633,0.4500580179843735
Achroiostachys saccharicola,18,474.3333333333333,23.17075616089098,1526.814814814815,257.4156354918082,62.479968350700624,22064.222222222223,1.7523148310267256,1045.4341625541488,7.258111748202757,735.5965047321437,262.82422951332865,39.73217188506174,3245.578599835847,0.8694197743977955
Acicuseptoria rumicis,620,1822.401612903226,3.962023615467156,658.7289861751152,803.7852254446401,65.49805819852331,21653.133254608296,0.30137818719762544,1650.6952962994658,6.534986159081119,325.4536110491489,222.38782171208518,36.39765315890349,2414.529703381303,0.24585230225837024
Acidomelania panicicola,80,698.2125,12.946878366454747,1145.6336607142857,419.6911981622601,34.41210307565657,21564.145208333335,0.9104988086862221,716.1034097898558,6.807707917789128,404.28922666576926,249.92659619462336,13.729119544326144,2210.5516700540757,0.5049199025636754
Acremonium acutatum,135,187.7037037037037,17.259936217601293,839.9056790123458,700.5528989251052,77.43968976644285,23672.593333333334,0.8272086317671671,271.2983452775916,4.786187851170026,448.79494942109494,362.1605074187887,32.752020859157696,2047.355107258244,0.7043066186409332
Acremonium brachypenium,1,117,26.3687499562899,6014.25,148.018405448436,145.552155815605,24558.25,2.06749993562698,NA,NA,NA,NA,NA,NA,NA
Acremonium curvulum,197,511.0253807106599,13.786039449130095,730.987273386512,824.4415403142865,85.59773449617725,22684.417996132463,0.4693213676977052,850.0371206573217,4.232153474866378,314.1974727800405,312.1287990513289,28.23982962227333,1961.7369577084046,0.3148563315751323
Acremonium dichromosporum,331,2152.7915407854985,6.398141573117383,453.18851963746226,866.2011130019282,84.88665739121822,23063.745115810674,0.2978987919541839,1903.2957815774848,8.351665137347954,259.1332193671556,186.61368446099303,30.835766688089173,2683.9310061600095,0.26020454932940007
Acremonium furcatum,811,928.268803945746,11.245615154387563,873.9261376313781,609.1195747353463,52.52111711332284,23244.761461452646,0.7219795065000871,1285.3094892712766,8.20110426395894,595.7705825237339,282.8186019091582,30.272013498652665,3255.591514436344,0.5759420769792949
Acremonium fusidioides,508,289.09055118110234,14.088511876177746,736.0464895013123,830.1094333962756,78.67007115193762,22915.106167979004,0.5181289362655146,540.6230714590142,4.0626992700051,333.2823011925804,313.6133915984379,32.50058546785821,2269.622729527705,0.3193591467261124
Acremonium hyalinulum,125,167.712,14.13362333312784,734.3082666666667,920.0280268156512,84.37600338769744,22338.0028,0.4456533314108851,339.6615919297589,3.6068124534966004,354.66779361673167,225.83569116152938,28.69686852688049,2151.8208395544743,0.30496651260845103
Acremonium murorum,4,462.75,15.372152822288772,1184.2166666666667,387.9741787413857,58.2791926819078,23236,1.2124999925494166,889.5273557719664,7.675841662416542,752.5974938689191,313.6859079088878,4.523803396535051,4754.66996946355,0.9133591920635321
Acremonium nepalense,247,1636.5060728744938,6.66073087520151,805.1718816271448,807.4695292678362,68.90941218063801,20581.68886157702,0.3845835746902811,1646.6121486410823,7.764241551695732,489.380467166859,286.05537727732934,38.311343792334974,1721.7173148200661,0.42680895809618646
Acremonium parvum,3,293.3333333333333,8.736481481980267,785.9333333333333,573.7976046753747,35.767076059943065,20734.3222222222,0.570111107826233,113.77756076368193,1.5479762313360281,422.6436599942478,251.72857874972706,11.298935332340621,1451.046645369131,0.21358587425640696
Acremonium polychromum,208,315.1105769230769,19.603334670998237,1580.920512820513,459.7648253373237,58.298242064415355,22078.81330128205,1.328152245256859,457.8398368601084,6.274595517363889,913.0846553763165,364.92828044343577,37.04739756175507,2612.5212522347697,0.840551143932783
Acremonium rutilum,245,1970.3183673469389,4.731671165654917,637.6633430515063,766.909716523527,71.5167109212239,22134.373746355686,0.3490713310839412,1761.4371265207988,6.578542034048108,274.3615378458543,304.82329584023864,36.29084978094089,2244.9439065253846,0.3433416887255054
Acremonium stromaticum,65,235.92307692307693,24.85578733033861,2087.155641025641,228.6391463713876,63.350428367504286,19882.265384615384,2.0501615240940696,224.6847310463811,2.338086956021456,588.887610681832,168.26285826363764,19.55691972438242,1661.6945468769923,0.442895452393967
Acrocalymma aquatica,1,1339,20.0635416110357,1568.5,324.335961001845,78.6402459217011,19781.5,1.13750001788139,NA,NA,NA,NA,NA,NA,NA
Acrogenospora carmichaeliana,3,756.3333333333334,16.79555557618539,1246.95,473.537696746829,67.3591022088037,20093.466666666667,0.9750000039736404,389.4051018326973,7.614086845608106,622.3219886039701,209.59863633136715,22.254580581602085,407.59454833612915,0.47220229977098416
Acrostalagmus luteoalbus,373,441.6514745308311,14.31383963401197,778.8905995999829,521.1513112063436,46.231633831273015,24925.312134558917,0.7874816781234486,560.2738546300012,5.213618348775992,427.73575345224725,221.46464095771802,26.827140132121087,3317.489327448475,0.3619672327160172
Actinomucor elegans,86,174.3139534883721,14.466341266837528,608.941472868217,782.1428690242788,73.40931575594855,24337.779263565895,0.5679864329365331,377.53467348756527,3.5546338149906487,289.6691758588969,328.44445698354144,38.51110061472393,2330.6617226006147,0.33005610392034784
Adisciso kaki,29,759.7931034482758,7.556283526627486,843.085632183908,985.9746643511841,84.52472189270495,20037.93735632184,0.2858448281712919,464.9946527580678,4.382271651331122,242.24122785910183,344.8521162356936,28.61428624108682,928.6691955561487,0.23499795776343166
Adisciso yakushimense,458,394.2772925764192,9.755308513485272,925.1612315450197,815.5035173064592,43.87069652984911,20720.789337700146,0.45951050248831354,415.22270469494504,5.160709124730552,431.63731404791736,235.188227967303,31.651702929043,1932.8283244902066,0.2841665461984215
Aequabiliella effusa,116,267.5258620689655,17.539251707190164,1165.0775862068965,650.5898319487402,29.625279884789407,23435.446982758618,0.8223347759024165,385.15576659674804,4.361188989524815,335.97182974490926,158.09233971743356,22.05630824910178,1849.2572081361398,0.21810638764063014
Agaricus arvensis,16,1420.6875,4.739858947330827,659.4671875000001,833.8597884833106,58.526507252791326,21191.311458333337,0.310500000199924,1477.1571218052602,4.841710058462097,235.6540307092704,245.67367632661896,32.215095180580875,2751.012949465791,0.2622550001445383
Agaricus atrodiscus,13,704,22.00689105727734,1616.8076923076924,283.19770962109084,62.0534729380651,20216.85897435897,1.4852564082695885,591.1597358864466,1.8695834743925772,365.4768596448993,109.33158312195926,18.558742145715428,1615.0412663804686,0.18263990615899403
Agaricus bisporus,21,2719.6666666666665,2.4188756671495133,614.4333333333333,734.5411128254856,74.28473723578936,21121.626190476192,0.33460317316154636,1962.5469506061079,7.671724541639559,425.7011549588905,256.6703788051686,40.989503906299774,2089.0917984030193,0.4207880841842037
Agaricus bitorquis,9,81.77777777777777,14.697708342192156,756.6708994708996,682.5667627284604,62.8540405250902,24874.527513227513,0.8358333417110975,93.51975430059922,6.036980189816476,669.4157193182549,403.9561401397848,33.909372213885774,2996.0932057823925,0.7781609046751978
Agaricus campbellensis,24,552.0833333333334,13.154800347246958,951.9368055555556,419.62179065321624,42.834441161254155,26530.964583333334,0.8354583296924826,422.84840707080696,3.3713103498607384,266.71526590566504,85.09547220386503,28.79971083633309,2993.747626167959,0.1755930586548915
Agaricus deserticola,2,815.5,19.360416702926152,812,423.135295078431,88.45349828245365,21638,0.911250002682209,81.31727983645297,0.5008673560240059,87.68124086713189,14.324025924775997,6.433189772041725,794.7880220536795,0.12197591933321128
Agaricus haematinus,1,758,19.7145834068457,750,413.00667921313,93.0024503949243,21076,0.997500002384186,NA,NA,NA,NA,NA,NA,NA
Agaricus luteofibrillosus,3,858.6666666666666,12.04694444771029,1448.65,610.2485735487403,48.7774063489817,21319.15,0.9973333189884833,230.76467089512064,9.011341274197568,1124.7461791444325,599.9734081337218,47.03139619176265,4127.017408795365,1.1451293753504057
Agaricus microvolvatulus,9,441,24.30763889573239,2403.4722222222235,76.1892345840678,34.08081622263562,18433.138888888876,2.368611127138139,316.87181951066583,2.4115679016886014,300.401999179618,97.45253927697273,15.998421602943221,633.7395681806477,0.4587240818915724
Agaricus murinocephalus,2,720.5,21.94166675706705,1628.25,341.245863073697,76.2917288429361,19810.25,1.32625000178814,33.23401871576773,0.4551999355978917,19.79898987322333,10.086820212083822,0.6152006514668629,45.254833995939045,0.05480078650013271
Agaricus parvibicolor,3,666,23.186342616876,1581.4444444444434,293.01676915450236,88.68163260442189,21142.5,1.3391666710376733,643.6683928856535,3.7365141301645526,40.01886129388382,73.9152190467403,20.27116128746036,2329.232008624302,0.20125126606778596
Agaricus robynsianus,9,81.77777777777777,14.697708342192156,756.6708994708996,682.5667627284604,62.8540405250902,24874.527513227513,0.8358333417110975,93.51975430059922,6.036980189816476,669.4157193182549,403.9561401397848,33.909372213885774,2996.0932057823925,0.7781609046751978
Agaricus subantarcticus,90,368.3888888888889,13.10091975707026,779.9451851851852,397.05523833473006,30.590760067630427,25431.11666666667,0.8389629619761748,415.75205160586023,3.280241599485765,264.54879382617526,91.44560212821537,19.095863014613208,2308.7045370119913,0.17355326027957949
Agaricus sylvaticus,44,427.54545454545456,11.379185611419759,650.0208333333334,609.0455990899995,45.059974772650634,23136.74412878788,0.6742064388101979,352.31338154556045,4.687771272430827,270.52468251851656,245.3056958803959,21.80774516574697,2937.3615462756143,0.28534265270304393
Agaricus taeniatus,28,2418.1428571428573,4.9080803543728395,492.3142857142857,738.1238744960602,82.36617575133349,23714.289285714287,0.37126786163342845,1659.502708071077,8.25689817772226,236.81116788024215,222.1321904453768,24.006714436545703,3608.840425296098,0.41620867337194883
Agonimia flabelliformis,11,629.1818181818181,7.1967108655325855,940.2833333333333,910.4461583285238,33.26167189260209,21440.93030303031,0.34381818053397273,467.3552863040747,5.249903176208548,330.4784739165657,208.1339560975438,30.6413523096597,2499.986236871203,0.1899573855661981
Alatospora pulchella,50,943.46,4.4872947991983985,878.8291666666665,1021.5403918734335,73.1505841604069,20434.154250000003,0.20174833355657776,899.7508546304156,4.7095486875891055,205.06272331632056,301.5184998819103,38.53919905068677,1499.6460339678986,0.13962700041725962
Albatrellopsis flettii,14,1664.857142857143,10.301979177161346,991.325,623.1399362337565,36.534179047167015,23378.167857142857,0.6958571295653073,921.424136627883,7.7383169484053145,807.5451651455787,296.25422397543923,16.11848108182521,1646.698165748559,0.8914251601301587
Albatrellus ovinus,21,1021.7142857142857,5.197243726574299,644.8309523809523,827.7154887252558,26.183432610023758,22246.736111111106,0.32378571620063157,499.1663192621416,2.232924643889569,206.66206529055768,168.3115577376915,8.646519991086471,1663.7070818475893,0.09413647325993431
Albifimbria verrucaria,110,3302.909090909091,1.3340932528742329,426.20584415584415,826.1774569013635,91.84524458214555,21694.664047619048,0.1742406931305022,1426.10572291963,5.6158762263069475,107.31571384286597,113.58799316311351,26.939929896446912,2013.4444012425,0.2033366265229578
Alboleptonia stylophora,1,787,20.3572916984558,2017.5,133.825223233738,27.3835131499486,21247.25,1.71500000357628,NA,NA,NA,NA,NA,NA,NA
Albonectria rigidiuscula,20,485.1,19.608311656560076,1869.6758333333335,340.23959843768733,62.54227439342357,20769.817291666666,1.5063541669972853,580.4939729502615,8.813973477769885,1300.357235427558,317.92487313737644,37.08491681088463,1828.9421277862898,0.8889382862094184
Aleurodiscus amorphus,5,1362.2,2.839513889265557,816.0666666666672,715.4664900107468,33.75052255018882,19874.88333333332,0.2776666646202406,856.3861278652288,2.246373383842878,273.1013141267879,129.13953358865663,13.110212269857714,784.233134802534,0.044947499081722804
Aleurodiscus aurantius,1,981,16.2633333762487,940.4,313.110531840333,61.1911824845161,21479.8,0.724000024795532,NA,NA,NA,NA,NA,NA,NA
Aleurodiscus grantii,4,3072.75,-0.2859896317900572,2720.9125,680.0700951679084,62.578566203884975,18304.625,0.376875001937151,1866.5060719608352,13.63007547689235,1803.1447521737311,216.26169814384062,8.274544024678116,1312.262749033135,0.23369794333201827
Alfaria ossiformis,9,304.22222222222223,12.618348759371372,1046.6537037037033,771.2222734514847,43.13197456705268,22181.648148148146,0.6805555551416341,282.72414902948145,9.87314919242303,461.39175981613994,453.0084974912856,49.42334923231406,2175.8185771145963,0.4854343657414489
Alfaria terrestris,29,3174.448275862069,2.781616384960831,460.8626436781609,794.4799854284742,95.17308327954645,22623.14827586207,0.23312069232864632,1523.0345316929172,7.1412958387558385,268.623052728994,271.7059973309888,34.972511604868224,1418.7187596262947,0.3031337166030601
Alloconiothyrium aptrootii,41,331,23.239330994889013,2199.838211382114,217.4409601504257,58.27532623804716,21285.292682926825,1.8886666770388432,370.60045871531247,4.39493553667591,965.2787301851376,208.61036509695109,40.531137359168504,2019.6303114749678,0.6707835364248163
Allophaeosphaeria clematidis,1,778,14.1899999263386,429,721.389274639257,42.3194782446449,27277.4,0.66800000667572,NA,NA,NA,NA,NA,NA,NA
Alternaria acalyphicola,16,604.75,13.705338516461781,530.078125,730.1035190289465,84.06908889339715,23561.5625,0.5600000023841857,672.0298108467114,5.790113011785757,272.58383601426186,498.6017239415558,38.61186741547637,2540.8995265784647,0.3682085027754569
Alternaria agripestis,57,1774.719298245614,12.464160557018355,731.4283625730994,473.7991201520898,77.32452976158308,23324.342105263157,0.5510204656321926,1019.927198984354,6.886248389005938,294.5704844467476,252.52055051001616,17.502570159381168,1589.5840890159386,0.2895965570299622
Alternaria alternata,2840,775.6890845070423,11.495639596985015,743.2207793827079,666.728683045086,55.036290620298644,23474.63078834159,0.6127362086665022,1104.0327745104507,8.233521797324716,449.3404262685051,308.1599776804359,34.34471620816066,3370.0992078496265,0.43171479964545684
Alternaria anigozanthi,2,217.5,18.2558333049218,411.9,465.27956826758196,66.70751015110454,30167.6,1.035000026226046,303.3488091290289,2.0470740997844064,183.1406563273158,99.0637671976814,27.031282679083276,60.81118318204309,0.23334526813729428
Alternaria aragakii,22,942.7727272727273,10.73233901754144,472.955303030303,967.2171470948072,94.53466497865423,22528.15984848485,0.4213636354966597,633.3568866661559,6.949049256180549,245.41137773622188,477.8655864523415,24.585364953754013,1777.7659468827014,0.5038073643785123
Alternaria argyroxiphii,215,3755.506976744186,0.2928297844991218,401.93713178294576,835.72403033792,99.57925636697074,21676.467751937984,0.157006977822545,1219.6554740656836,6.521177663971607,199.83332036767538,149.80939636447772,18.173395763924482,1473.8867397086358,0.21052715748499348
Alternaria armoraciae,49,93.22448979591837,9.343953403814687,609.230612244898,494.33839413760137,22.084652576431072,19081.862074829933,0.7019183725334048,380.76016430436687,4.658619205961691,246.46663313950242,116.0532756164801,13.783761467499334,2176.503572043228,0.1783975377763356
Alternaria axiaeriisporifera,1,61,11.6031249674658,510.25,1152.32746794059,134.193635557106,21897.75,0.180000007152557,NA,NA,NA,NA,NA,NA,NA
Alternaria azadirachtae,4,1395.25,13.86406249713359,785.3541666666675,349.34768178162125,47.331368035930225,22497.354166666675,0.978749996051193,1273.6520652569654,11.731334473642832,383.59076727172624,245.803579718102,24.75743029049856,3659.084663024418,0.7571038534255176
Alternaria bataticola,10,3065.4,4.168055551915642,352.4,709.7291053210818,94.14329067552615,22534.875,0.2773333370685578,1356.9539581151766,8.68694530457092,131.12365053031078,279.9803207425098,19.67325652364141,2283.569234316461,0.333850716022004
Alternaria betae-kenyensis,1275,579.9333333333333,13.035753209139747,721.7691963896671,697.8446299589871,55.969968467967924,23819.671623093684,0.6091356797847853,837.2591653692225,6.701178764684436,485.53361562878337,300.1102345319422,35.60793619345248,3280.2176543329942,0.3547498159475244
Alternaria brassicae,25,405,14.409219479391552,481.74600000000015,515.8272254029134,30.9515055753877,25276.323333333337,0.7446933371027311,683.8366032905814,4.83302836642952,233.48364599323963,176.25054600694526,26.550040529452083,3255.3904213356745,0.2108971820757148
Alternaria carotiincultae,45,3663.5333333333333,-0.38558025055461165,323.1666666666667,866.8535407619538,97.8812357980244,22780.96148148148,0.17254444338795205,1551.0440853004322,6.971646194201088,140.54577707830802,143.77096450089905,27.665306297003063,2141.412986372507,0.21167990874751813
Alternaria carthami-tinctorii,1,751,15.9424999634425,579,540.176575979172,62.3057229763177,26652,0.853999996185303,NA,NA,NA,NA,NA,NA,NA
Alternaria catananches,160,3425.60625,0.421822051254826,394.56708333333336,883.593295146963,98.70977250170291,21699.216458333332,0.1390781261026859,1298.2360654833535,5.861493151341889,168.13669369629253,190.01721852502706,17.579408307962957,1595.2988522775984,0.18168303577768347
Alternaria centaureae,76,3444.7368421052633,0.5252467098752067,401.82697368421054,836.5953646377512,94.85940016855916,21706.899342105262,0.16103289521936529,1094.135937543668,6.0237207561606585,108.77313523064637,188.079096475842,20.079685873812068,2089.882172444074,0.20550752331300565
Alternaria chartarum,13,823.6153846153846,9.519821029312078,433.0724358974359,489.3080552028997,69.08361973592663,22934.838782051283,0.6447179516729635,1513.0671685058321,14.674933780032015,480.7318272574096,313.59608316966023,40.991597536040935,4908.25745591151,0.36625445636660586
Alternaria chlamydospora,427,1331.9953161592505,7.163038915413444,651.2862021857924,700.0391956952354,60.87179739877964,20323.5237258838,0.5057337711854452,1807.3200869496318,7.496659066538483,378.89869955402844,273.5150102538604,39.52977277253709,2361.361605227392,0.42373679148056187
Alternaria cichorii,185,3719.7513513513513,-0.3644320558937807,398.60855855855857,863.4123185742396,100.66706834451274,21630.75963963964,0.13206126184680983,1218.7517414974452,5.489731805491093,136.99721525287072,160.9607202694717,16.67781283747114,1465.625725842199,0.16797040098793628
Alternaria citrullicola,17,1045.2941176470588,14.877320274737434,410.17156862745094,672.8080632648338,92.73891314243552,22385.3,0.5891176435877293,671.015905614938,6.405543354132666,266.6513105451409,508.12300485448395,23.83403525914126,1565.3107710389547,0.5052296347963665
Alternaria conidiophora,16,1179.8125,8.888168418970443,525.6864583333333,972.1061034504932,98.97239395359759,21742.41354166667,0.29510417010169465,1498.4840436810352,8.237657906119791,234.42743433963705,350.6161480659129,15.186681613767432,1634.3460459339567,0.26852355433931857
Alternaria crassa,1,1571,16.148958294342,724.25,366.70453454629,79.6507760414397,24682.5,0.589999973773956,NA,NA,NA,NA,NA,NA,NA
Alternaria dichondrae,13,1462.923076923077,15.447377103482761,722.3128205128205,367.15528762830525,73.21678091988944,24334.815384615384,0.62655127904354,436.98330661068763,0.8754624486975296,131.90516429705707,44.61338280115979,16.540089132433835,1150.5198867223414,0.07301771274049439
Alternaria eichhorniae,4,222.25,19.20918396881055,385.05416666666673,533.2061685324827,37.4009965072635,27287.954166666677,0.7950000017881392,281.35905293177734,2.764194276204975,169.98402069508367,36.61743620147534,19.559634667467108,1145.554835276345,0.07187953354179663
Alternaria ellipsoidea,27,3714.777777777778,-0.8403317909135858,257.31111111111113,915.8726004676333,101.60359259424257,22642.522222222222,0.10924074137238439,899.0413412815527,4.800232256036421,178.08441296482306,103.2043395922611,15.576310461422208,1367.0671437236426,0.11342240230261966
Alternaria geniostomatis,20,381.6,15.812312537822864,486.055,466.46551166027405,65.27963308095474,28369.3125,0.8858750030398368,351.26124630806447,3.8838624234433192,269.06254844122066,87.38756212616792,29.222024572931367,2209.7507492734276,0.21894524922960457
Alternaria helianthiinficiens,14,696.9285714285714,13.449374996397331,851.1428571428571,904.9767026317513,79.27707623093261,21310.67142857143,0.4807142904826571,716.137982437819,4.308715377392046,503.0658505057314,225.2999475998442,25.926572991573885,2047.6343358499457,0.30114510621207746
Alternaria heveae,4,137.5,19.1911457615594,1491.8125,562.745804102081,23.959760169332775,22376.1875,0.9625000059604635,147,0.0031250293056004352,193.125,133.48061340982198,2.09875878933925,725.125,0.22499996423721097
Alternaria hungarica,166,601.855421686747,16.148316182596094,521.6356425702812,577.6787875133016,43.062528468733724,27097.31736947791,0.7646084344889743,600.6770247490213,5.01887859052078,495.5580851361357,248.82776867434143,27.01993865819,2802.167938891007,0.4522749163913445
Alternaria infectoria,691,285.6917510853835,12.877146738510984,693.6441412261962,533.1642559014941,42.05164139811659,24106.949693623228,0.7535332623879384,402.70803849090237,4.737353429894125,344.38344819798544,226.6858440406303,26.273664680068748,3762.234910691003,0.2885390471249897
Alternaria iridiaustralis,100,699.25,12.365500693905592,514.6429523809524,891.4114609781233,78.21506372230934,23834.25111904762,0.4214683339372278,1074.6100291019363,6.108684781138935,271.9803419879369,293.93260929800954,32.48858812379784,2669.9547995247476,0.2504344196596716
Alternaria juxtiseptata,46,2651.0652173913045,4.908520540716192,300.0460144927536,717.5028981091348,92.03703756466558,23620.58188405797,0.3896521723464777,2015.4342504468848,8.933043194203153,126.93663463381172,277.4968933896804,33.00196045298602,2222.0974758814805,0.3888942833029723
Alternaria limaciformis,395,2261.539240506329,4.822806085509062,538.187805907173,928.6564485114777,93.48478737142939,21811.397088607595,0.2387282700814653,1927.5516019097395,8.010100665097887,302.22391367518856,217.5088773644387,22.76673432446832,1932.1567969554058,0.2558525467203135
Alternaria metachromatica,703,416.31009957325745,12.86004063771148,644.5709510262142,669.954996540865,57.952205028470246,24277.920415904628,0.6457131735839198,640.4484366423018,5.03523526790829,322.9419938071126,307.149546465349,31.58678622049934,3345.141701164978,0.33221344025782545
Alternaria mimicula,22,1183.090909090909,11.382642070044565,456.1128787878788,850.3065730712241,74.8550302389184,23456.70075757576,0.465704545480284,1604.6141179524961,7.893947795542769,336.5902645089686,281.71510320388325,30.936351954599647,3072.888128909087,0.31660545521191713
Alternaria molesta,163,18.969325153374232,9.592720148589208,784.2353271983641,484.46393888615427,20.708778569102687,18159.708778848966,0.7131338742885139,170.48802221831346,1.2138533118164472,391.16292414874385,102.13104360244176,9.081315450216994,691.2566943308948,0.06870456491661374
Alternaria multirostrata,5,3625,-1.223749995511025,360.45,918.229807431479,97.27555868542156,21285.15,0.0819999992847443,563.1700453681818,3.2751293281476124,88.65653529210354,48.66515816929041,2.831067383637543,949.9485117626112,0.004472138354040242
Alternaria nepalensis,174,1919.0402298850574,8.725509662323779,411.260153256705,711.5067870470751,72.84880379931548,24158.02040229885,0.4873381220514376,1652.2497444470616,9.00408938110996,260.41696048823604,263.0653015037371,33.232057149511014,3154.7634055148446,0.4042153265957552
Alternaria nitrimali,1,1023,22.2729166448116,409.25,337.775721538161,74.3494506732148,20980,1.12000000476837,NA,NA,NA,NA,NA,NA,NA
Alternaria novae-guineensis,1,695,24.6291666229566,1209.75,47.0089123274531,63.0547309568592,19737.25,2.00999999046326,NA,NA,NA,NA,NA,NA,NA
Alternaria oregonensis,1,783,8.29791662893775,596.166666666667,733.950614980367,37.1610329371127,25174.5,0.451666658123334,NA,NA,NA,NA,NA,NA,NA
Alternaria photistica,135,1868,7.29818316908211,404.4128395061728,755.3889216192184,64.23082951628373,23971.226940035274,0.4099814805940346,1684.6507233552873,7.909821696548657,272.9231978686869,233.6056369252635,35.89850614949603,3089.283784431974,0.3090607091288356
Alternaria pipionipisi,7,1750.7142857142858,17.58171623925723,364.1261904761904,362.3677752492877,65.12598830010315,22361.864285714284,0.7382857169423784,506.13098248237225,2.1831305957111438,77.92620491656457,176.29621683863388,8.347434878851665,2513.0483961572586,0.20409696413704223
Alternaria porri,21,1398.952380952381,9.124742064558504,517.0111111111111,800.8574717402357,73.58593250734151,23251.369047619046,0.4032460308973752,1439.6378182095132,6.987205096877253,214.7335973772912,301.05768285228817,31.203314377126798,3155.8657296166843,0.2997710019324926
Alternaria rosae,360,749.9388888888889,8.289256757157224,701.0911662257495,748.0784013860829,49.254475405768375,22142.272140652556,0.4648601290182009,1134.4617938540898,5.483078865906924,312.29391683236526,249.43297353404373,31.580121169407384,2711.155269676142,0.25392930947723225
Alternaria rostellata,5,1849.8,17.69194442828496,401.3166666666666,293.1033822539832,69.0294785244633,21373,0.8030000030994414,479.9778119871793,2.627039099615271,26.86407400641662,26.49932293085142,4.190842063447087,332.9719864342945,0.1859300903046024
Alternaria selini,10,3530.7,0.49377084125143617,249.125,817.7402885752443,102.92902336352152,22826.96,0.23879999773576902,1761.3619761738673,9.142415204331437,104.7590655053564,217.36780152651684,22.361000262680754,1807.0489023389612,0.35009872742340165
Alternaria sennae,2,1023,22.2729166448116,409.25,337.775721538161,74.3494506732148,20980,1.12000000476837,0,0,0,0,0,0,0
Alternaria sidae,13,863.2307692307693,11.67429488186652,367.4076923076923,940.1740958263437,101.12874520946995,22656.86153846154,0.40230769033615377,597.9177972829478,6.84321272831419,109.35946241286472,532.0281302646298,20.257739732192935,1210.9960785020885,0.4141890425374363
Alternaria solani,3,1626.3333333333333,18.845833298232797,419.5833333333333,294.980486092301,71.4533181698222,21254.833333333332,0.8933333257834114,522.5019936166113,2.9679412390238302,8.948929172439199,37.06176105705103,2.50812432066382,238.01264847342324,0.19629910219242655
Alternaria soliaridae,82,4271.792682926829,-2.7144308937912256,357.6859756097561,874.0899289728095,105.89158201940417,21449.65243902439,0.08478658522547385,561.8701958485042,3.1661132043769737,125.77360497455615,86.49459701454,9.058250490862774,849.550925994537,0.015914514959423594
Alternaria steviae,1,695,24.6291666229566,1209.75,47.0089123274531,63.0547309568592,19737.25,2.00999999046326,NA,NA,NA,NA,NA,NA,NA
Alternaria thunbergiae,1,34,17.018749974668,273.5,493.140922741406,23.0551228464993,28278.5,0.850000023841858,NA,NA,NA,NA,NA,NA,NA
Alternaria vaccariicola,1,387,14.057291701436,168.25,291.183755417424,118.667412798164,24551.5,0.922499999403954,NA,NA,NA,NA,NA,NA,NA
Alternariaster helianthi,3,407.3333333333333,6.971226819632242,514.3833333333333,1313.83170185518,110.01758391779374,22923.55,0.16333333527048416,550.0275750663174,6.582679021752628,218.07227204148018,277.7671066595032,11.523914474199303,1192.928395797502,0.12342339834915247
Alutaceodontia alutacea,15,230.8,2.4230605169965647,567.2683333333334,854.2341091005005,34.349680032601434,19667.29317460316,0.2889703702540309,197.89037369210257,2.7362203934606075,72.95012596498293,79.66424333885044,4.5778861566065965,843.0668256723333,0.07402849456541988
Amanita altipes,1,938,3.83124992499749,181.75,1522.68170903294,109.085091754362,24285.5,0.109999999403954,NA,NA,NA,NA,NA,NA,NA
Amanita battarrae,24,1690,1.103832858911658,791.4841765873016,764.463193958313,43.863667072425145,19536.96636904763,0.346114086235563,2068.4847846546577,11.543010431186332,235.67827508626817,158.31304008041496,23.601805029799205,2721.896638064055,0.18471724330177253
Amanita bisporigera,7,388.85714285714283,11.367182530997868,1224.792857142858,816.5976073991046,17.6884203286849,21302.726190476187,0.473333328962326,495.63240026301366,5.203387638257663,405.45081126709164,149.33157405790212,12.400369850194382,886.8086024583786,0.2575723435229138
Amanita brunnescens,52,662.6538461538462,12.302057952440192,1502.5243589743593,652.4335051062616,26.57421111195826,21730.80993589744,0.8058429345297511,685.049730114548,7.252002311986121,590.4408025468915,326.10969050873774,22.815806046151124,1541.5572876629124,0.8255041436242753
Amanita citrina,50,449.98,8.363532144186529,750.254238095238,738.4963968028987,34.47681002819798,19987.302904761913,0.45268856944072833,323.3483930148813,2.7495033074597366,370.12136413300175,117.2668397754746,14.7690121033956,1156.802132701039,0.14824942794541146
Amanita crocea,4,531,4.225911471216633,780.09375,1226.821272605725,85.54578889929307,20572.5,0.12750000134110476,268,1.031510430388155,177.3125,54.95286084551003,33.69705357155985,629.5,0.03500000387430151
