Species,spore_type,phylum,class,order,guild,Life_style,simpleFunct,host.assoc,log10.sporeVolume,log10.sporeAspectRatio,n_samples_env,alt_mean,mat_mean,map_mean,seasonality_t_mean,seasonality_p_mean,maxsrad_mean,minvapr_mean,alt_sd,mat_sd,map_sd,seasonality_t_sd,seasonality_p_sd,maxsrad_sd,minvapr_sd,geo_extent_m,geo_extent_prop,geo_area_m,geo_area_prop
Phialemonium_inflatum,Mitospores,Ascomycota,Sordariomycetes,Notassigned,NA,NA,NA,NA,1.0993907823675175,0.21289390696342989,61,612.2622950819672,7.5870810593939,948.9514441842311,991.0020068012735,61.93623701978278,20745.93629976581,0.2821256820010685,788.3189900380713,3.8624601579684583,231.01610013175042,278.4618521911709,43.303087959764575,1076.877788150009,0.19782577403707735,17743408.460547827,0.8871704230273914,30833132970190.51,0.20787409469810084
Phialocephala_fortinii,Mitospores,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,0.37943571268400705,0.1505149978319906,1158,902.3324697754749,6.656371587678472,918.2903289280595,748.9016965250445,39.64815737432224,22299.70169936858,0.4290508686882989,923.0450504072716,5.255857874507254,362.3760366612014,289.750395037069,23.83953127801637,2970.307151862684,0.3136656909610111,18065527.318589397,0.9032763659294698,50979197552172.64,0.34369697525836757
Phialocephala_glacialis,Mitospores,Ascomycota,Leotiomycetes,Helotiales,Endophyte,Plant,Plant-Endophyte,yes,0.9128186483266031,0,40,710.6,3.5551155093086324,810.4334424603175,893.1378773505187,32.38457215135469,20760.843571428566,0.2846603171672258,647.2305815094228,2.2515308810465537,252.37464984176108,272.36630156442516,11.465410442921872,1675.8540798690592,0.10588172574745117,16613596.309274253,0.8306798154637126,5479446611525.729,0.036941915857811355
Phialocephala_humicola,Mitospores,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,0.7991507011466317,0.23226606370582092,736,642.4116847826087,13.921081103234444,1006.9679121376812,627.5072623578167,59.670029705195724,22959.523278985507,0.7990790298714748,1015.6362532878254,7.626173264942618,516.3420781663486,362.1921907578578,35.660964578787656,2612.189388656175,0.6413800177929613,19108295.766203295,0.9554147883101648,78730431672535.92,0.5307931965571505
Phialocephala_lagerbergii,Mitospores,Ascomycota,Leotiomycetes,Helotiales,Plant Pathogen,Plant,Plant-Pathogen,yes,0.8817683293079456,0.43365556093857216,2,298,9.21989579286118,404.275,644.8743004106325,56.90975160564255,22671.125,0.6284999765455745,83.43860018001261,12.22101484367864,99.66670080824386,184.78318848346703,17.640990556422576,5847.242750326858,0.5890199212065048,NA,NA,NA,NA
Phialocephala_mallochii,Meiospores,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,1.7961393267095782,0.44493657134826115,1,37,4.42239592100183,650.5,804.245953059691,28.0191775889539,20285.125,0.337500005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phialocephala_nodosa,Meiospores,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,1.563805742710048,0.52680903890877,19,331.7894736842105,7.529588822952658,1069.5780701754388,861.970889437581,26.437921698653128,20822.9548245614,0.37554386302567355,218.50720276645052,3.481821983090904,318.1389446749775,219.54547535686166,26.224513869621926,1778.1519631454184,0.21715906958265277,14200005.666868174,0.7100002833434087,34432951976679.695,0.2321437372859761
Phialocephala_piceae,Meiospores,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,1.4010872638220628,0.6255410871774852,68,529.9852941176471,5.836201064060115,840.7549894957983,1107.8924899343008,78.9193897177997,20598.60661764706,0.22047181343477176,228.04002611789997,3.048756723346343,172.52039653055573,239.98923048938843,36.01695666830684,1617.162637290658,0.22127697064698615,18335128.592368666,0.9167564296184333,33802794623187.17,0.2278952754283616
Phialophora_chinensis,Mitospores,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,1.5202736715412715,0.07918124604762482,25,254.96,22.074394445631235,640.2606666666667,436.7797046557572,77.14162371665664,26418.668000000005,1.0428000048001604,240.8228048448347,3.320079559421848,432.0557982193967,149.84775891409848,32.659173692200845,3004.9856213370795,0.3753806749192831,15311235.134547027,0.7655617567273514,23736717845824.117,0.16003072856966488
Phialophora_cyclaminis,Mitospores,Ascomycota,Eurotiomycetes,Chaetothyriales,Plant Pathogen,Plant,Plant-Pathogen,yes,0.9128186483266031,0,99,681.040404040404,14.244771316741494,1103.958080808081,498.71354470549295,61.67144882543509,23171.669865319865,0.9516043862873556,1206.936169280796,8.178037978880637,569.396756932091,323.05234841548605,32.32723740900202,2323.7627466721506,0.6585926542484266,19124638.790358808,0.9562319395179404,21338995505168.133,0.1438655091161909
Phialophora_ellipsoidea,Mitospores,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,0.7235886595609665,0.27547589119159305,2,469.5,17.23489585580925,954.25,604.068316316889,51.868224778102544,21408.125,0.75874999165535,408.0006127446379,3.5068077651234746,288.85312011470467,270.2019584413425,58.17257974502411,469.6956794031642,0.3376435031894418,NA,NA,NA,NA
Phialophora_expanda,Mitospores,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,1.058946684004841,0.146128035678238,1,175,4.09833334137996,726.4,1268.14171231096,65.2673101987447,19032.8,0.109999999403954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phialophora_hyalina,Mitospores,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,0.8329419746173269,0.21085336531489318,98,795.5204081632653,9.188628115123398,752.0188289601555,758.0845628240991,51.14393369523317,23328.047278911567,0.41358260157272814,730.6115956532065,4.308184295896174,256.4090523553647,214.9001767957387,32.40088027392567,1914.8357271286416,0.14940592750776338,16996746.32251695,0.8498373161258476,5896499493762.67,0.03975364732927921
Phialophora_tarda,Mitospores,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA,NA,1.0889099073822843,0.17609125905568124,7,378.14285714285717,17.355089308155915,461.9666666666667,530.6653755956526,72.05978384968918,26960.990476190473,0.9415714219922111,280.43384755971033,0.9438552921797074,141.05775314466848,18.417386640948855,13.709461907123034,394.3318530846127,0.11929894374812192,2187802.4952739966,0.10939012476369983,2325779180.508067,1.5680185405849726e-5
Phlebia_acanthocystis,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,1.0765761723085587,0.3010299956639812,32,440.09375,18.185156244470924,1492.0833333333333,426.9179080651571,63.97463533203896,22341.2734375,1.4504427262581876,399.30797875219235,8.11171204150034,723.1653994021517,430.8385968837225,28.165622953528562,3019.714361256991,0.9312792186382326,15728021.343858449,0.7864010671929225,13859328657141.238,0.09343829576164149
Phlebia_acerina,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,0.8582872334584227,0.41017446508904926,1,3,4.88749999335657,994.5,896.121685449723,17.1432263603328,19957.5,0.28999999165535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phlebia_floridensis,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,1.0828455464777196,0.3665315444204135,12,303.8333333333333,23.560601840085468,2126.983333333333,174.67437624779038,64.44891110576758,21527.001388888893,2.0450277646382653,200.65838601660255,4.716660791922908,729.1444402153594,119.19669701624957,22.140897048290153,1865.273976144997,0.6147668073579883,14244615.928708306,0.7122307964354153,20547791568599.18,0.13853128627886666
Phlebia_lilascens,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,1.0517525885835266,0.27620641193894907,11,390.45454545454544,17.117746202753054,516.4515151515152,526.2948909459042,66.65828275160352,26786.76212121212,0.9654393910458599,260.3114917311042,0.8002016826967465,46.066258714152085,11.293988129537778,2.8123206072436373,134.15917889890602,0.0826892890937104,6554.807780249812,3.277403890124906e-4,35902163.59927503,2.4204902444126465e-7
Phlebia_livida,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,1.122333662869234,0.3881801713828814,1,12,5.88680550145606,570,758.964926578774,30.9260135904414,20763.8333333333,0.398333335916201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phlebia_rufa,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,1.1536246549833153,0.3881801713828814,34,528.5588235294117,12.421703438540565,1175.6200980392155,592.984191664897,62.40734656916511,25652.222549019607,0.7436519576346172,312.45103288369705,4.597505432470685,319.01313919035397,317.02664690174896,30.553642550241733,4159.7225316562135,0.3341909081201302,14737455.422877286,0.7368727711438643,NA,NA
Phlebia_tuberculata,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,1.6821959744027415,0.3309932190414244,3,760,7.14895833852804,1011.5833333333334,981.293166831819,78.79857183483166,21663,0.30583332975705496,164.54482671904336,4.169551450103638,247.39459034775464,472.8577273893935,40.86902719099887,2433.964397336165,0.3391932779869913,NA,NA,NA,NA
Phlebia_unica,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,0.9352470195120896,0.15970084286751188,2,1630.5,7.68666669785355,1208,597.8765476966095,58.0781699650475,24778.1,0.39600000083446496,491.4392129246505,5.556680830839416,403.8993934137559,33.92699628428611,36.31757573957298,4572.859553933403,0.13576450316792885,NA,NA,NA,NA
Phlebiella_christiansenii,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,1.7886898390539687,0.184524426592544,16,524.6875,2.9018128837990433,622.9740079365081,959.5348666409243,37.179495140686626,20106.269667658733,0.25534374793060133,597.7118278624463,2.887718431996081,210.20551915403436,233.07803048407703,13.406552282563332,1000.6669892503086,0.0906405275336865,7550593.0733391475,0.3775296536669574,15327651843300.885,0.10333759316169035
Phlebiopsis_crassa,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,1.4861544883926707,0.3357921019231931,1,930,18.6843750079473,702.75,483.08964737579697,70.4099336925759,22035.75,0.742500007152557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phloeomana_alba,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.5072553994533684,0,8,1631.75,0.35310331194582995,544.1666666666666,1009.3509770520016,80.95604933335393,20948.463541666664,0.15281249757390486,1960.0778227990263,8.189736238991378,276.981503844972,212.41898635357595,36.95312324236716,2812.6014818717344,0.19838268591210148,9523670.446361283,0.47618352231806416,1054426711640.7863,0.007108846133791689
Phlogicylindrium_eucalypti,Mitospores,Ascomycota,Sordariomycetes,Amphisphaeriales,NA,NA,NA,NA,1.9991784790013511,1.0863598306747482,1,1095,10.4499999455487,1010.5,508.538018809189,15.1618047480879,26270,0.670000016689301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phlogicylindrium_eucalyptorum,Mitospores,Ascomycota,Sordariomycetes,Amphisphaeriales,NA,NA,NA,NA,2.168091153429909,1.255272505103306,73,677.2739726027397,11.830186437914655,1016.200913242009,438.84833044847596,28.099266595927574,25574.95388127854,0.7829520538925582,412.94344044627996,3.021351455024312,366.0923987998532,69.94610684052817,20.346268598314172,1822.4221445048902,0.21291787829384937,3045244.685934983,0.15226223429674915,580564243552.7308,0.003914109755219791
Pholiota_chocenensis,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,1.9018467821049068,0.1945746647496944,7,404.14285714285717,15.02717264789556,579.9071428571428,610.1995742862382,65.45066030992449,26159.964285714286,0.8246428549289712,256.0783920153023,4.584486220294493,131.32079813879264,286.2107693263202,19.34865114776735,2657.4134675021696,0.3205002195327153,15262805.659426192,0.7631402829713095,8757678029830.247,0.05904344504557694
Pholiota_flammans,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,1.168091153429909,0.25527250510330607,3,58.333333333333336,6.4547949315063535,605.825396825397,801.5776660477013,32.465170826639905,19983.6587301587,0.381666660308838,10.969655114602888,1.8908794446715742,9.95241892603112,100.70006734008182,4.321364167403652,453.6461007982603,0.1068098011765906,1035494.9095188685,0.05177474547594343,6919226430.492537,4.6648776549576844e-5
Pholiota_gallica,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,1.9507128167926409,0.18799048235538898,2,1677.5,17.9947916840514,769.875,324.940466679312,88.3599539263019,18578.375,0.77250000089407,36.062445840513924,0.09280777837723471,4.419417382415922,1.6119980077793974,0.29656598880314966,73.71588193869758,0.010606581065842443,NA,NA,NA,NA
Pholiota_lenta,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,1.7236638555583674,0.2653144433974467,11,1030.4545454545455,6.495880706102183,845.4772727272727,670.4889427679308,27.588990869640398,22517.177272727273,0.412060604831486,853.1262935388129,3.8848805766858496,297.5574672341768,83.66712339727893,12.498203843692002,2383.335111782818,0.11563441484366183,2902951.5688607856,0.14514757844303927,571788454826.481,0.0038549442095551748
Pholiota_squarrosa,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,Plant Pathogen,Plant,Plant-Pathogen,yes,1.82087452242537,0.21670910996394527,41,412.6341463414634,5.393261959368639,775.4077526132404,1052.3971102547555,68.79575586936124,20466.164401858303,0.24006271740285381,301.82724828099606,2.7093839671043565,193.42125614140434,249.73706693109992,34.82734063863558,761.145292176152,0.1495271494504724,7226535.884124472,0.3613267942062236,1016680858741.9117,0.006854367128769814
Pholiotina_longistipitata,Meiospores,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,NA,2.0324901525373305,0.2562663144200496,4,46.5,5.365624955029317,610.3794642857144,858.4453306195151,35.08250244339413,20200.53125,0.319999992847443,3.1091263510296048,0.006810650768103936,1.3619413134038276,0.6420841903702169,0.08626298151129981,18.22001762635777,0,841.8524295873626,4.2092621479368134e-5,103137137.75294541,6.953409230542547e-7
Phoma_aloes,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,1.4369755230152221,0.37360105701227464,15,586.8,11.225995375017328,664.74,627.436780038112,41.48996292848618,23096.681111111113,0.6577555561727948,331.73336969835964,5.123534203848882,199.7759484903979,107.12583311962798,21.1602850240598,3702.9137237358254,0.2502329769727938,9231032.066939237,0.4615516033469618,4701936874733.372,0.031700018032801876
Phoma_herbarum,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,1.1000572681580818,0.3245110915135041,689,801.9259796806966,7.789753554288577,704.4226132685652,574.1832592812917,52.08740988992163,23609.90148355589,0.5500116579428633,1062.7212513993588,12.232910850673377,430.3795804383144,239.8963481013817,35.46968813088802,3265.150583114851,0.47469148113007964,17851487.03201961,0.8925743516009805,36734282766910.875,0.24765909393438013
Phoma_leveillei,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,1.0200286179744713,0.3979400086720376,249,781.7951807228916,13.109387549236923,789.205421686747,867.3937324459064,85.7151683425387,22080.847590361445,0.48913855634510023,1418.8965080730316,7.94744481499327,404.0491332632487,262.88983094758385,28.237358412445573,1777.839105209115,0.3754719516605091,13274614.673382953,0.6637307336691476,6146001249557.647,0.041435764798873065
Phomatospora_dinemasporium,Mitospores,Ascomycota,Sordariomycetes,Phomatosporales,NA,NA,NA,NA,1.3705713292037913,0.6789674235002269,120,465.15,12.509552493279735,800.6150396825396,424.597127700443,33.43300405009102,25436.350496031748,0.819251191008185,533.8379770251323,4.265386875722955,286.87783343346166,104.70843242206584,18.68908699682053,2243.9984316275754,0.2552048039727442,17911268.928172104,0.8955634464086052,5682266475496.801,0.03830930838488734
Phomopsis_longicolla,Mitospores,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA,NA,1.2320646591330995,0.5157506570757934,87,355.4712643678161,13.251574869319146,780.4766283524905,995.7404230796329,87.91742883823375,21914.755747126437,0.42251724366997845,598.7390012405425,4.655438993942372,425.25146484077317,226.12742829337787,23.642381884724724,1754.9269746724472,0.29675353470630417,7984116.245527591,0.3992058122763795,3217056552111.226,0.021689093969440458
Phragmocephala_stemphylioides,Mitospores,Ascomycota,Not assigned,Notassigned,NA,NA,NA,NA,2.646283291542729,0.12258608909949013,1,665,4.74166668641071,868.75,1254.29770302848,102.394315685073,20257.75,0.109999999403954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phylloporus_cyanescens,Meiospores,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA,NA,2.8132240150653627,0,48,585.7708333333334,11.481778068525964,1331.4371527777778,417.53469421863355,24.769101900918542,24606.60104166666,0.7994687498857579,260.40763785766717,1.136797303314714,290.79081546673024,36.588349327679865,5.1024416614270685,647.3636961184104,0.047283335610387965,1671337.9060011806,0.08356689530005904,66401404057.66638,4.476720470967084e-4
Phylloporus_pachycystidiatus,Meiospores,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA,NA,2.1692958545682797,0.4202164033831899,2,2045,14.16875001167255,2196.25,427.1100126711365,87.49248408452435,17727.125,0.893749997019768,219.20310216782974,1.1166394421162307,121.62236636408618,7.6945825646849455,1.0974660922223811,72.30166837632449,0.05480078650013828,NA,NA,NA,NA
Phylloporus_rubiginosus,Meiospores,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA,NA,2.782566519520304,0,1,836,18.4385416607062,2578.25,399.543686717985,80.0261049643351,20530.25,1.09000000357628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Physisporinus_vitreus,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,0.503187827691451,0.4423591484604505,1,5474,-20.6375001377737,917,893.016086959839,74.7863200399011,16585.8,0.053999999165535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Picipes_austroandinus,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,1.8892896809358837,0.430940268774963,1,186,9.10624999389984,2662.5,332.890414366764,33.1643546004683,18094,0.770000010728836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Picipes_submelanopus,Meiospores,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA,NA,1.8553703458028135,0.3631779024128257,8,3027,0.9649739589755594,487.80625,816.880185003409,80.02116795067235,20816.60625,0.1466250019613653,1251.5702137714848,2.952242989251381,119.28475066441405,81.27955698040014,32.9309239394176,1221.4766603341516,0.10179347159808859,9741247.660891268,0.4870623830445634,386549722924.72595,0.002606082028266965
Picoa_lefebvrei,Meiospores,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA,NA,3.8626963523634776,0.0871501757189002,7,598.4285714285714,18.446180525435416,396.65476190476187,602.6651401311304,56.48547246106924,26365.202380952385,0.9145238002141322,193.83657819828292,3.8535653596419617,269.43599970402613,251.54424536993895,26.41028500288876,2735.5088995439482,0.49045846123919623,8447182.854975713,0.42235914274878567,1084648448862.6538,0.007312598255617043
Pilidium_pseudoconcavum,Mitospores,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,1.3899399030462654,0.47712125471966244,2,1241,18.852430580390802,760.1666666666665,368.522076446129,90.64535288648054,19839.66666666665,0.88374999165535,683.0651506262049,1.2192682200108182,14.377837884126253,62.910728549872495,3.333439264276983,1748.4393676139605,0.16086680789280494,NA,NA,NA,NA
Pilidium_septatum,Mitospores,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA,NA,1.0711811404218528,0.8239087409443188,6,458.6666666666667,18.27465269761678,1769.0972222222217,289.79642870974885,60.104822590699015,23763.005555555552,1.4673333719372745,429.7020673288257,8.64038332485942,209.64411919479844,131.48707983368791,37.60471400602192,802.3308431388253,0.7736609237148268,2783307.2701667035,0.13916536350833517,54166155878.84696,3.65183149810869e-4
Pilobolus_kleinii,Mitospores,Zygomycota,Mucoromycetes,Mucorales,NA,NA,NA,NA,1.783515106315853,0.3424226808222063,2,911.5,3.9350694154078747,600.5,872.3170980155076,25.19240785692635,21436.9166666667,0.30000000198682153,133.64318164425748,1.1308798368011013,159.33472802736918,54.5451774588119,3.5429379320988628,870.8020010312333,0.02828427237137772,NA,NA,NA,NA
Piloderma_bicolor,Meiospores,Basidiomycota,Agaricomycetes,Atheliales,NA,NA,NA,NA,1.0267620006334397,0.11394335230683679,564,546.8563829787234,8.337533439458984,892.1313761986636,797.3893971720582,38.17896165156821,22821.36585101266,0.5103732361677612,469.0711265774841,7.250144515009598,308.5464017492957,311.2884583860732,24.32066801641994,3229.596064459237,0.38204928009444505,12687344.331327375,0.6343672165663687,22889468819241.24,0.15431865498456934
Piloderma_byssinum,Meiospores,Basidiomycota,Agaricomycetes,Atheliales,NA,NA,NA,NA,1.2753011230777775,0.10473535052001298,136,663.2426470588235,5.644850414461911,835.6136875583569,848.41737984491715,33.615549222772245,21147.533298319326,0.40310801771581584,522.6552931914966,5.209550648252571,487.38877338846197,284.26377173759215,14.981602051621277,1933.0094524676747,0.4058284503598862,15639658.499506332,0.7819829249753166,17728441900770.906,0.11952349487460663
Piloderma_lanatum,Meiospores,Basidiomycota,Agaricomycetes,Atheliales,NA,NA,NA,NA,1.5272940144169982,0.17609125905568124,100,665.26,5.084912325657595,810.7476031746033,966.4209316614013,55.99908699540672,20646.27272222222,0.29881047659970494,472.8778777578068,4.036204518305415,308.7663856679047,284.20518875262115,33.65340940668861,1835.9312854216384,0.31755731185495223,14030257.951173875,0.7015128975586937,10443147572552.041,0.0704067228439521
Piloderma_olivaceum,Meiospores,Basidiomycota,Agaricomycetes,Atheliales,NA,NA,NA,NA,1.0267620006334397,0.11394335230683679,288,790.71875,5.885208784338754,767.2230806327161,853.2396550362363,42.815958949611364,22434.86180417769,0.3997122167204334,650.0370941405657,5.781144340425445,348.27770748297843,314.0954492769339,19.820930721221156,2948.144544189368,0.3655888438314879,8787851.434171325,0.4393925717085662,7857210245780.522,0.052972575582032284
Pisolithus_arhizus,Meiospores,Basidiomycota,Agaricomycetes,Boletales,Ectomycorrhizal,Plant,Plant-EcM,yes,2.5072553994533684,0,223,352.9506726457399,19.16402182880256,899.556171257741,423.43726647520083,56.352266791044386,26274.139493914157,1.083676695730756,378.47240641916903,5.307640773981375,545.9971888231206,206.77341173498243,30.684810218266207,2638.6875858290064,0.590654995761487,16114714.605778946,0.8057357302889473,12626236635284.611,0.0851249048399108
Pisolithus_capsulifer,Meiospores,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA,NA,2.4604401794616404,0,5,1863.6,5.1923333205841455,1274.72,532.0358861745431,18.62848110685436,23153.520000000022,0.381400000452995,247.2504802826478,0.9585896521742525,71.71298348276974,11.111997954275077,0.6919413861801907,63.08918554975262,0.029591105441851392,1570.0766267497422,7.850383133748711e-5,194120767.7505111,1.30874403510181e-6
Pithoascus_nidicola,Meiospores,Ascomycota,Sordariomycetes,Microascales,NA,NA,NA,NA,1.2076817764537215,0.36349936396813115,68,1393.014705882353,10.579909119782576,516.1061274509805,612.0333413931872,69.86743008811673,24299.43406862745,0.5810294096011154,1501.4506367862655,7.461550610781976,425.1083710910412,248.14175204221135,33.32258421396241,3269.481722081273,0.38497913196976624,19107721.298051875,0.9553860649025937,44778065553894.88,0.30188952411509024
Placopsis_gelida,Meiospores,Ascomycota,Lecanoromycetes,Baeomycetales,Lichenized,Lichen,Lichen,yes,2.838337006504033,0.2566108558755683,3,227,3.6613888826479934,915.4666666666667,276.59679399146,14.6966503225037,14365.233333333334,0.593666664759318,81.40638795573723,0.585529410250144,89.60476177822994,8.756383863956522,1.094667941999907,177.76614788348556,0.02713546430372482,NA,NA,NA,NA
Plagiostoma_dilatatum,Meiospores,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA,NA,3.746266664777109,0,6,688.8333333333334,11.139594895581517,1493.780555555555,412.0504790580955,25.09767132077973,24667.888888888883,0.7916388842794632,164.8677247573541,0.5131077250633516,43.361645131596035,17.984401992359846,1.9437101943314745,91.63806563909353,0.029632453940142373,48181.262140211176,0.0024090631070105588,1412448282.601222,9.522594033421124e-6
Plagiostoma_exstocollum,Meiospores,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA,NA,3.3313585702782644,0,6,688.8333333333334,11.139594895581517,1493.780555555555,412.0504790580955,25.09767132077973,24667.888888888883,0.7916388842794632,164.8677247573541,0.5131077250633516,43.361645131596035,17.984401992359846,1.9437101943314745,91.63806563909353,0.029632453940142373,48181.262140211176,0.0024090631070105588,1412448282.601222,9.522594033421124e-6
Plagiostoma_ovalisporum,Meiospores,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA,NA,3.410345386445312,0,14,483,10.764409705038577,967.9928571428571,602.3869117803581,28.555293737147018,23058.217857142856,0.6269166637744222,385.22960186601205,3.5501700645025704,267.7512550118852,299.8936693998662,24.679855154721018,2693.5922440011004,0.2699954750811314,17612230.54778782,0.880611527389391,5886252517875.157,0.03968456317756264
Plagiostoma_samuelsii,Meiospores,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA,NA,3.2899937168213644,0,2,283.5,9.5364583318432,1039.8833333333334,473.93415638299996,19.41879281859695,20566.86666666665,0.6571666598320005,3.5355339059327378,0.8853565699515461,559.627876857073,268.78568153179356,5.7558715071445565,2352.591401459748,0.19633999796993856,NA,NA,NA,NA
Plectosphaerella_alismatis,Mitospores,Ascomycota,Sordariomycetes,Glomerellales,NA,NA,NA,NA,1.9188566033239203,0.6642078980768068,148,225.1081081081081,13.869840943996028,735.4155405405405,953.2796677890402,88.687617100612,22156.29358108108,0.42481644269884444,480.66477683403576,4.0887185293488475,334.29136397829564,233.51825161211147,25.681608495814473,1749.9209263698035,0.34471889658028765,18982292.633104652,0.9491146316552326,6639712154524.427,0.044764317479905245
Plectosphaerella_niemeijerarum,Mitospores,Ascomycota,Sordariomycetes,Glomerellales,Plant Pathogen,Plant,Plant-Pathogen,yes,1.1169386309825278,0.2041199826559248,178,367.1179775280899,12.960770511648294,1067.6497191011235,396.81820121628783,24.4879348703777,24749.724625468167,0.8705205936891756,286.0778065953299,2.3296059889818217,406.3289792250239,50.962973884953286,9.21935722111784,598.8274647010119,0.15301228779462941,2748764.201390823,0.13743821006954116,431583638991.9372,0.002909696472580243
Plectosphaerella_populi,Mitospores,Ascomycota,Sordariomycetes,Glomerellales,Plant Pathogen,Plant,Plant-Pathogen,yes,1.6220886093024338,0.09691001300805642,4,452.75,15.555156258493675,1037.2875,345.8571216705168,37.7608811580134,23721.075,0.858500000834465,493.17229916801557,1.2381017049870684,199.5431589698496,51.17234751554475,18.36417992113278,1582.491684285682,0.10737316752118484,11100783.761174185,0.5550391880587092,167572383852.7336,0.0011297573173464771
Plectosphaerella_sinensis,Mitospores,Ascomycota,Sordariomycetes,Glomerellales,NA,NA,NA,NA,1.500753996962959,0.46375729316168096,38,139.73684210526315,26.492803364643578,698.1131578947368,403.0316299307715,112.83754268701436,25043.974561403516,0.9159912321128338,88.91407458905732,0.5036246965114121,140.9629876643499,40.85335518650208,3.349920848476851,365.9093464245631,0.16684577941067696,596700.8745543618,0.02983504372771809,178721700173.9666,0.001204924963755286
Pleiochaeta_setosa,Mitospores,Ascomycota,Not assigned,Notassigned,Plant Pathogen,Plant,Plant-Pathogen,yes,4.093795673983892,0.6462149119510319,28,378.17857142857144,17.688310995119227,469.2964285714285,523.1970087089675,62.62222995966871,27445.5,0.951101192512683,257.7015289871755,1.951657683233639,227.7299624770921,136.5763916290594,22.77325418630647,2088.8830819462246,0.24037957156878179,17428747.72522665,0.8714373862613324,1088202961158.8948,0.007336562444607787
